track_id,artist,track_name,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,lyrics
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,209320,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073," One  Talkin' in my sleep at night, makin' myself crazy (Out of my mind, out of my mind) Wrote it down and read it out, hopin' it would save me (Too many times, too many times)  My love He makes me feel like nobody else, nobody else But my love He doesn't love me, so I tell myself, I tell myself  One, don't pick up the phone You know he's only callin' 'cause he's drunk and alone Two, don't let him in You'll have to kick him out again Three, don't be his friend You know you're gonna wake up in his bed in the mornin' And if you're under him, you ain't gettin' over him  I got new rules, I count 'em I got new rules, I count 'em I gotta tell them to myself I got new rules, I count 'em I gotta tell them to myself"
1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,Magnolia,181812,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,"[Intro: Playboi Carti &  Jamie Foxx ] Yo, Pi'erre, you wanna come out here? Uh  In New York I Milly Rock (Rock) Hide it in my sock (Sock) Runnin' from an opp (Opp) And I shoot at opp (Opp), uh, uh (What?) And I'm on the block (What?), uh, uh (What? What?) And I'm on the block (What?) In New York I Milly Rock (Hello?) Hide it in my sock (What?) Hide it in my sock (What?) Sellin' that rerock (What? Woah, what? What? Uh, what? What?) In New York I Milly Rock (Ooh) Hide it in my sock (Woah) Used to sell rerock (What?) Runnin' from the cops (Woah) Shootin' at these opps (Woah) [Verse: Playboi Carti &  Jamie Foxx ] Yo, Pi'erre, you wanna come out here?  (Woah) Shootin' at these opps (What?) 'Cause I run they block (What?), uh Give me top (Top), uh, in my drop-top All these hoes gon' flock (Flock, flock) When I drop, yeah (Drop, drop) All these hoes gon' flock (Flock, flock) When I drop, yeah (Drop, drop) All these hoes gon' flock (Flock, flock) When I drop, uh (Drop, drop) Woo, woo, woo, woo (Beep) Woo, woo (Beep), woo, woo (Beep) All these hoes want cash (Cash) All these hoes want bags, uh Fuckin' on your bitch (Beep), uh I'm her dad (Yeah), uh All these niggas sound like Cash, sound like Cash (Blah) I'm a soldier, ooh (What?) Damn, I thought I told you, ooh (What?) Shootin' like a soldier, ooh (Beep) Like I'm from Magnolia, ooh (What?) All these niggas (What? What?) always fold (What? What?) Big bank (What? What?) never fold (What?) I'm sippin' Act' (What?), fill that shit slowly (Hello?) Bitches on me (What? Beep) say she like my clothin' (Yeah) I'm in London (What?) Yung Carti global (What?) Designer is on me (Phew) call it dirty laundry (Phew) All these bitches want Yung Carti (What?), Yung Carti (Yeah) Ayy, Yung Carti, Yung Carti, what? (Hop in the bit', hop in the bit') Yung Carti, Yung Carti (What? What? Hold on), yeah All of your bitches, they loose, hold on All of your bitches, they loose, hold on (Yeah) All of my bitches, they rich, hold on And they stay rockin' that Rick, hold on (Yeah, yeah, yeah, yeah, yeah, yeah) Uh, what? What? Hold on, what? What? Uh (Yeah) Rich, rich (Rich) Cash Carti, bitch (Bitch) Rich, bitch (Hold on) Got a rich clique (Hold on) I'm suckin' on the clit (Hold on) She suckin' on the dick (Yeah) Give that ho a tip (Yeah) Told her, ""Buy some kicks"" (Kicks) Ooh, then I brush my teeth (What?) Hop up in the whip Glocky in the whip (Skrrt; glocky) Glocky in the whip (Yeah) And I'm cocky, fuckin' on a thotty She just wanna plot me, bitch can't stop me (Stop me) I'm ridin' in a Masi (What? Masi) This ain't even my Masi (Nah) Hope that's not your thotty (What?) Your bitch look like a auntie (What?) Walked in with Ashanti (What?) Damn, that look like 'Shanti (What?) Damn, that look like Carti (Yeah-yeah) I think that be Yung Carti Heard he spent a hundred on a fuckin' watch piece, that's filthy (Phew, what? Woah, woah)"
6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,225983,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97," Tonight I just wanna take you higher Throw your hands up in the sky Let's set this party off right Players  Put your pinky rings up to the moon Girls, what y'all tryna do? 24-karat magic in the air Head to toe so player Look out, uh  Pop-pop, it's show time (Show time), show time (Show time) Guess who's back again? (Brrah) Oh, they don't know? (Go on, tell 'em) Oh, they don't know? (Go on, tell 'em) I bet they know as soon as we walk in (Showin' up) Wearin' Cuban links (Yeah), designer minks (Yeah) Inglewood's finest shoes (Woop, woop) Don't look too hard, might hurt yourself Known to give the color red the blues Woo, shit  I'm a dangerous man with some money in my pocket (Keep up) So many pretty girls around me and they wakin' up the rocket (Keep up) Why you mad? Fix your face, ain't my fault they all be jockin' (Keep up) Players only, come on"
6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,163253,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028," Can't keep my hands to myself Think I'll dust 'em off, put 'em back up on the shelf In case my little baby girl is in need Am I coming out of left field?  Ooh woo, I'm a rebel just for kicks now I been feeling it since 1966 now Might be over now, but I feel it still Ooh woo, I'm a rebel just for kicks now Let me kick it like it's 1986 now Might be over now, but I feel it still  Got another mouth to feed Leave it with a babysitter, mama, call the gravedigger Gone with the fallen leaves Am I coming out of left field?  Ooh woo, I'm a rebel just for kicks now I been feeling it since 1966 now Might've had your fill, but you feel it still Ooh woo, I'm a rebel just for kicks now Let me kick it like it's 1986 now Might be over now, but I feel it still"
6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,DNA.,185946,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913," I got, I got, I got, I got— Loyalty, got royalty inside my DNA Cocaine quarter piece, got war and peace inside my DNA I got power, poison, pain, and joy inside my DNA I got hustle, though, ambition flow inside my DNA I was born like this, since one like this, immaculate conception I transform like this, perform like this, was Yeshua new weapon I don't contemplate, I meditate, then off your fucking head This that put-the-kids-to-bed This that I got, I got, I got, I got— Realness, I just kill shit ’cause it's in my DNA I got millions, I got riches buildin' in my DNA I got dark, I got evil that rot inside my DNA I got off, I got troublesome heart inside my DNA I just win again, then win again like Wimbledon, I serve Yeah, that’s him again, the sound that engine in is like a bird You see fireworks and Corvette tire  skrrt  the boulevard I know how you work, I know just who you are See, you's a, you's a, you's a— Bitch, your hormones prolly switch inside your DNA Problem is, all that sucker shit inside your DNA Daddy prolly snitched, heritage inside your DNA Backbone don't exist, born outside a jellyfish, I gauge See, my pedigree most definitely don't tolerate the front Shit I've been through prolly offend you, this is Paula's oldest son I know murder, conviction Burners, boosters, burglars, ballers, dead, redemption Scholars, fathers dead with kids and I wish I was fed forgiveness Yeah, yeah, yeah, yeah, soldier’s DNA ( I’m a soldier's DNA ) Born inside the beast, my expertise checked out in second grade When I was 9, on cell, motel, we didn’t have nowhere to stay At 29, I've done so well, hit cartwheel in my estate And I'm gon' shine like I’m supposed to, antisocial extrovert And excellent mean the extra work And absentness what the fuck you heard And pessimists never struck my nerve And Nazareth gonna plead his case The reason my power's here on earth Salute the truth, when the prophet say"
6Pgkp4qUoTmJIPn7ReaGxL,Avicii,Without You,181672,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993," You said that we would always be Without you I feel lost at sea Through the darkness you'd hide with me Like the wind we'd be wild and free  You said you'd follow me anywhere But your eyes tell me you won't be there  I've gotta learn how to love without you I've gotta carry my cross without you Stuck in the middle and I'm just about to Figure it out without you And I'm done sitting home without you Fuck, I'm going out without you I'm gonna tear this city down without you I'm goin' Bonnie and Clyde without you  Now I'm running away, my dear From myself and the truth I fear My heart is beating I can't see clear How I'm wishing that you were here"
3dhjNA0jGA8vHBQ1VdD6vV,The Weeknd,I Feel It Coming,269186,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987," Yeah, ah  Tell me what you really like Baby, I can take my time We don't ever have to fight Just take it step-by-step I can see it in your eyes 'Cause they never tell me lies I can feel that body shake And the heat between your legs  You've been scared of love and what it did to you You don't have to run, I know what you've been through Just a simple touch and it could set you free We don't have to rush when you're alone with me  I feel it comin', I feel it comin', babe I feel it comin', I feel it comin', babe I feel it comin', I feel it comin', babe I feel it comin', I feel it comin', babe  You are not the single type So, baby, this the perfect time I'm just tryna get you high (I'm just tryin', babe) And faded off this touch You don't need a lonely night So, baby, I can make it right You just gotta let me try (Try) To give you what you want"
6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill,261153,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007," When I was six years old, I broke my leg I was runnin' from my brother and his friends And tasted the sweet perfume of the mountain grass I rolled down I was younger then, take me back to when I  Found my heart and broke it here Made friends and lost them through the years And I've not seen the roaring fields in so long, I know I've grown But I can't wait to go home  I'm on my way Drivin' at ninety down those country lanes Singin' to ""Tiny Dancer"" And I miss the way you make me feel and it's real We watched the sunset over the castle on the hill  Fifteen years old and smoking hand-rolled cigarettes Runnin' from the law through the backfields and gettin' drunk with my friends Had my first kiss on a Friday night, I don't reckon that I did it right But I was younger then, take me back to when  We found weekend jobs, when we got paid We'd buy cheap spirits and drink them straight Me and my friends have not thrown up in so long, oh, how we've grown But I can't wait to go home"
5vjLSffimiIP26QG5WcN2K,Chord Overstreet,Hold On,198853,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949," Loving and fighting Accusing, denying I can't imagine a world with you gone The joy and the chaos, the demons we're made of I'd be so lost if you left me alone You locked yourself in the bathroom Lying on the floor when I break through I pull you in to feel your heartbeat Can you hear me screaming, ""Please don't leave me!""?  Hold on, I still want you Come back, I still need you Let me take your hand, I'll make it right I swear to love you all my life Hold on, I still need you  Long endless highway, you're silent beside me Driving a nightmare I can't escape from Helplessly praying, the light isn't fading Hiding the shock and the chill in my bones They took you away on a table I pace back and forth as you lay still They pull you in to feel your heartbeat Can you hear me screaming, ""Please don't leave me!"""
2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,299960,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512," Breathing in the dark, lying on its side The ruins of the dead painted with a scar And the more I straighten out, the less it wants to try The feelings start to rot one wink at a time  Oh-oh Forgiving who you are for what you stand to gain Just know that if you hide, it doesn't go away When you get out of bed, don't end up stranded Horrified with each stone On the stage,   my little dark age  Picking through the cards, knowing what's nearby The carvings on the face say they find it hard And the engine's failed again, all limits of disguise The humor's not the same, coming from denial  Oh-oh I grieve in stereo, the stereo sounds strange I know that if you hide, it doesn't go away If you get out of bed and find me standing All alone, open-eyed Burn the page,   my little dark age"
5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,202546,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948," So you're still thinking of me Just like I know you should I can not give you everything, you know I wish I could I'm so high at the moment I'm so caught up in this Yeah, we're just young, dumb and broke But we still got love to give  While we're young dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb, broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young, dumb, broke high school kids  We have so much in common We argue all the time You always say I'm wrong I'm pretty sure I'm right What's fun about commitment? When we have our life to live Yeah, we're just young dumb and broke But we still got love to give"
75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,223346,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95," Ooh,  I fall apart Ooh, yeah, mmm, yeah  She told me that I'm not enough (Yeah) And she left me with a broken heart (Yeah ) She fooled me twice and it's all my fault (Yeah) She cut too deep, now she left me scarred  (Yeah) Now there's so many thoughts goin' through my brain  (Yeah) And now I'm takin' these shots like it's Novocaine, yeah  Ooh, I fall apart Down to my core Ooh, I fall apart Down to my core Ooh,  didn't know it before Surprised when you caught me off guard All this damn jewelry I bought You was my shorty, I thought  Never caught a feelin' this hard Harder than the liquor I pour Tell me you don't want me no more But I can't let go, everybody told me so Feelin' like I sold my soul Devil in the form of a whore Devil in the form of a whore You said it, no, you said it No, you said that shit, we'd be together, oh"
0q75NwOoFiARAVp4EXU4Bs,SZA,Love Galore,275080,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,"  I need, I need I need, I need I need, I need I need, I need I need, I need  Love, love, love, love Long as we got Love, love, love, oh Long as we got [Verse 1: SZA &  Travis Scott ] Done with these niggas, I don't love these niggas I dust off these niggas, do it for fun Don't take it personal Personally, I'm surprised you called me after the things I said Skrrt-skrrt on niggas ( Yeah ), skrrt up on niggas ( True ) Skrrt down, you actin' like me ( Yeah ) Actin' like we wasn't more than a summer fling I said farewell, you took it well ( True ) Promise I won't cry over spilled milk (Ooh, no, I won't) Give me a paper towel, gimme another Valium Give me another hour or two, hour with you Why you bother me when you know you don't want me? ( Yeah ) Why you bother me when you know you got a woman? ( Yeah ) Why you hit me when you know you know better? ( True ) Know you know better ( True ) Know your crew better than you do Call me, lookin' for ya ( Yeah ), I be lookin' for ya ( Yeah ) Got me lookin' forward to weekends With you, baby, with you, baby With you, baby ( True ), with you We do whatever we want, go wherever we want Love however we want, it don't matter ( True ) You do whatever I want, get whatever I want Get whatever I need, it's about"
58zsLZPvfflaiIbNWoA22O,Rag'n'Bone Man,Human,200186,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087," I'm only human I'm only, I'm only I'm only human, human  Maybe I'm foolish, maybe I'm blind Thinking I can see through this and see what's behind Got no way to prove it, so maybe I'm lying  But I'm only human after all I'm only human after all Don't put your blame on me Don't put your blame on me  Take a look in the mirror and what do you see? Do you see it clearer, or are you deceived In what you believe?  'Cause I'm only human after all You're only human after all Don't put the blame on me Don't put your blame on me"
0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,170826,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943," She played the fiddle in an Irish band But she fell in love with an English man Kissed her on the neck and then I took her by the hand Said, ""Baby, I just wanna dance""  I met her on Grafton Street right outside of the bar She shared a cigarette with me while her brother played the guitar She asked me what does it mean, the Gaelic ink on your arm? Said it was one of my friend's songs, do you wanna drink on? She took Jamie as a chaser, Jack for the fun She got Arthur on the table with Johnny riding a shotgun Chatted some more, one more drink at the bar Then put Van on the jukebox, got up to dance  You know, she played the fiddle in an Irish band But she fell in love with an English man Kissed her on the neck and then I took her by the hand Said, ""Baby, I just wanna dance"" With my pretty little Galway Girl You're my pretty little Galway Girl  You know she beat me at darts and then she beat me at pool And then she kissed me like there was nobody else in the room As last orders were called was when she stood on the stool After dancing the céili singing to trad tunes I never heard Carrickfergus ever sung so sweet A cappella in the bar using her feet for a beat Oh, I could have that voice playing on repeat for a week And in this packed out room, swear she was singing to me"
1f5cbQtDrykjarZVrShaDI,A Boogie Wit da Hoodie,Drowning,209269,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014," I'm drownin' I'm drownin' I'm drownin' I'm drownin'  Wrist so icy, wonder why she like me, bitch I'm drownin' In water, I just bought a Cuban, dipped it in a fountain Everywhere that I go it's a light show, I'm surrounded Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin' I just bought a Cuban ring and dipped it in a fountain Chain so heavy I feel like I'm holdin' up a mountain Everywhere that I go it's a light show, I'm surrounded Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'  I'm with all my niggas, I don't go nowhere without 'em If they don't let us in they might throw shots at the bouncer Actavis medicine, got it straight from out the doctor's I'm with RJ but I call him Wayne 'cause he's a shotta Pick up the ladder, put it in the gun, make the .9 stretch Niggas with attitude, but we come straight out of Highbridge I'm gon' make her panties wet when she see the way I flex I'm gon' win a Grammy, move my family out the projects We went from chillin' in the projects to makin' projects We was tryna get to the top, and they tried to stop us I talk for myself, bitch I don't need no fucking voucher She looked at my wrist and she looked at a hundred thousand"
72gv4zhNvRVdQA0eOenCal,Clean Bandit,Symphony,212733,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956," I've been hearin' symphonies Before, all I heard was silence A rhapsody for you and me And every melody is timeless Life was stringin' me along Then you came and you cut me loose Was solo, singin' on my own Now I can't find the key without you  And now your song is on repeat And I'm dancin' on to your heartbeat And when you're gone, I feel incomplete So, if you want the truth  I just wanna be part of your symphony Will you hold me tight and not let go? Symphony Like a love song on the radio Will you hold me tight and not let go?  I'm sorry if it's all too much Every day you're here, I'm healin' And I was runnin' outta luck I never thought I'd find this feelin' 'Cause I've been hearin' symphonies Before all I heard was silence A rhapsody for you and me ( A rhapsody for you and me ) And every melody is timeless"
2cOUlop2ZakjOKe4WinesN,Niall Horan,Slow Hands,188174,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896," ( Woo )  ""We should take this back to my place"" That's what she said right to my face 'Cause I want you bad Yeah, I want you, baby I've been thinkin' 'bout it all day And I hope you feel the same way, yeah 'Cause I want you bad Yeah, I want you, baby  Slow, slow hands Like sweat drippin' down our dirty laundry No, no chance That I'm leavin' here without you on me I, I know Yeah, I already know that there ain't no stoppin' Your plans and those Slow hands ( Woo ) Slow hands  I just wanna take my time We could do this, baby, all night, yeah 'Cause I want you bad Yeah, I want you, baby"
2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,Happier,207520,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792," Walkin' down 29th and Park I saw you in another's arm Only a month we've been apart You look happier Saw you walk inside a bar He said somethin' to make you laugh I saw that both your smiles were twice as wide as ours Yeah, you look happier, you do  Ain't nobody hurt you like I hurt you But ain't nobody love you like I do Promise that I will not take it personal, baby If you're movin' on with someone new  'Cause, baby, you look happier, you do My friends told me one day I'll feel it too And until then, I'll smile to hide the truth But I know I was happier with you  Hey-yeah, hey-yeah, hey-yeah  Sat in the corner of the room Everything's reminding me of you Nursin' an empty bottle and tellin' myself You're happier, aren't you? (Hey-yeah, hey-yeah, hey-yeah)"
5eqK0tbzUPo2SoeZsov04s,21 Savage,Bank Account,220306,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016," Ooh, ooh, oh, oh, oh, ow, ow Wow, wow, wow, ah, ow,  ow, ow  I buy a new car for the bitch (For real) I tear down the mall with the bitch (For real) You can't even talk to the bitch (No) She fucking with bosses and shit (On God) I pull up in 'Rari's and shit (Skrrr) With choppers and Harley's and shit (For real) I be Gucci'd down (Gucci) You wearing Lacoste and shit (Bitch) Yeah, Moncler, yuh, fur came off a bear, yuh (Yeah) Triple homicide, put me in a chair, yuh (In jail) Triple cross the plug, we do not play fair, yuh (On God) Got 'em tennis chains on and they real blingy (Bling) Draco make you do the chicken head like Chingy (Chingy) Walk in Neiman Marcus and I spend a light fifty (Fifty) Please proceed with caution, shooters, they be right with me (21) Bad bitch, cute face and some nice titties $7500 on a Saint Laurent jacket (Yeah) Bitch, be careful when you dumpin' your ashes (Bitch) I ain't no sucker, I ain't cuffin' no action (Nah) The skreets raised me , I'm a whole bastard (Wild) I bought a 'Rari just so I can go faster (Skrrr) Niggas tryna copy me, they playin' catch up (21) I might pull up in a Ghost, no Casper (21) I been smoking gas and I got no asthma"
0Qh38w01QRXK6KHIv0e3hb,P!nk,What About Us,269600,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608," La-da-da-da-da, la-da-da-da-da Da-da-da  We are searchlights, we can see in the dark We are rockets, pointed up at the stars We are billions of beautiful hearts And you sold us down the river too far  What about us? What about all the times you said you had the answers? What about us? What about all the broken happy ever afters? What about us? What about all the plans that ended in disaster? What about love? What about trust? What about us?  We are problems that want to be solved We are children that need to be loved We were willin', we came when you called But man, you fooled us Enough is enough, oh"
0CokSRCu5hZgPxcZBaEzVE,Macklemore,Glorious,220454,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994," You know I'm back, like I never left (I never left) Another sprint, another step (Another step) Another day, another breath (Another breath) Been chasing dreams, but I never slept (I never slept) I got a new attitude and a lease on life and some peace of mind Seek and I find, I can sleep when I die Want a piece of the pie, grab the keys to the ride And shit I'm straight,  I'm on my wave, I'm on my wave Get out my wake, I'm running late, what can I say? I heard you die twice, once when they bury you in the grave And the second time is the last time that somebody mentions your name So when I leave here on this earth, did I take more than I gave? Did I look out for the people, or did I do it all for fame? Legend, it's exodus, searching for euphoria Trudging through the mud to find the present, no ignoring us Got 20,000 deep off in the street like we some warriors My mama told me never bow your head, woo  I feel glorious, glorious Got a chance to start again I was born for this, born for this It's who I am, how could I forget? I made it through the darkest part of the night And now I see the sunrise Now I feel glorious, glorious I feel glorious, glorious"
152lZdxL1OR0ZMW6KquMif,Khalid,Location,219080,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126," Send me your location, let's Focus on communicating 'Cause I just need the time and place to come through (place to come through) Send me your location Let's ride the vibrations I don't need nothing else but you (do not need nothing else but you)  At times I wonder why I fool with you But this is new to me, this is new to you Initially, I didn't wanna fall for you Gather my attention it was all for you, so don't Take advantage, don't leave my heart damaged I understand that things go a little bit better when you plan it... oh, so won't  Send me your location, let's Focus on communicating 'Cause I just need the time and place to come through Send me your location Let's ride the vibrations I don't need nothing else but you (I don't need nothing else but you)"
7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,Issues,176320,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145," I'm jealous, I'm overzealous When I'm down, I get real down When I'm high, I don't come down And I get angry, baby, believe me I could love you just like that And I could leave you just as fast  But you don't judge me 'Cause if you did, baby, I would judge you too No, you don't judge me 'Cause if you did, baby, I would judge you too  'Cause I got issues, but you got 'em too So give 'em all to me, and I'll give mine to you Bask in the glory of all our problems 'Cause we got the kind of love it takes to solve 'em Yeah, I got issues And one of them is how bad I need ya  You do shit on purpose You get mad and you break things Feel bad, try to fix things But you're perfect, poorly wired circuit And got hands like an ocean Push you out, pull you back in"
5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,Feels,223413,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018," Hey! Now nothing ever last forever, no One minute you're here and the next you're gone So I respect you, wanna take it slow I need a mental receipt to know this moment I owe  And do you mind if I steal a kiss? (Chop, chop) A little souvenir, can I steal it from you? To memorize the way you shock me The way you move it here (Hey) Just wanna feel it from you (Hey)  Don't be afraid to catch feels Ride drop top and chase thrills (Hey) I know you ain't afraid to pop pills (Hey) Baby, I know you ain't scared to catch feels Feels with me  I'm your window shopper, sucker for your love, oh I'm wearing your goggles, virtual reality It ain't what it cost you, it might be a dollar As long as it shocks you, memory, electricity"
6fujklziTHa8uoM5OQSfIo,Rae Sremmurd,Black Beatles,291893,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,"[Intro: Swae Lee &  Gucci Mane ] Black Beatles in the city Be back immediately to confiscate the moneys (Ear Drummers) Rae Sremm, Guwop, Mike WiLL I sent flowers, but you said you didn't receive 'em But you said you didn't need them (Mike WiLL Made-It!)  That girl is a real crowd pleaser (Oh, yeah) Small world, all her friends know of me (They know me) Young bull livin' like an old geezer (Ah) Quick-release the cash, watch it fall slowly (Slowly) Frat girls still tryna get even (Tryna get even) Haters mad for whatever reason (Yeah, yeah) Smoke in the air, binge drinking (Oh, oh) They lose it when the DJ drops the needle (And they lose it)  Getting so gone I'm not blinkin' What in the world was I thinkin'? New day, new money to be made There is nothin' to explain I'm a fuckin' black Beatle, cream seats in the Regal Rockin' John Lennon lenses, like to see ‘em spread eagle Took a bitch to the club and let her party on the table Screamin', ""Everybody's famous!"" Like clockwork, I blow it all And get some more Get you somebody that can do both Black Beatles got the babes belly rollin' She think she love me, I think she trollin'"
5tz69p7tJuGPeMGwNTxYuV,Logic,1-800-273-8255,250173,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023," I've been on the low, I been taking my time I feel like I'm out of my mind It feel like my life ain't mine (Who can relate? Woo) I've been on the low, I been taking my time I feel like I'm out of my mind It feel like my life ain't mine  I don't wanna be alive, I don't wanna be alive I just wanna die today, I just wanna die I don't wanna be alive, I don't wanna be alive I just wanna die And let me tell you why  All this other shit I'm talkin' 'bout, they think they know it I've been praying for somebody to save me, no one's heroic And my life don't even matter, I know it, I know it I know I'm hurting deep down, but can't show it I never had a place to call my own I never had a home, ain't nobody callin' my phone Where you been? Where you at? What's on your mind? They say every life precious but nobody care about mine  I've been on the low, I been taking my time I feel like I'm out of my mind It feel like my life ain't mine (Who can relate? Woo) I've been on the low, I been taking my time I feel like I'm out of my mind It feel like my life ain't mine"
72jbDTw1piOOj770jWNeaG,The Chainsmokers,Paris,221506,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99," We were stayin' in Paris To get away from your parents And I thought, ""Wow If I could take this in a shot right now I don't think that we could work this out"" Out on the terrace I don't know if it's fair, but I thought,  ""How Could I let you fall by yourself While I'm wasted with someone else?""  If we go down, then we go down together They'll say you could do anything They'll say that I was clever If we go down, then we go down together We'll get away with everything Let's show them we are better  Let's show them we are better Let's show them we are better  We were stayin' in Paris To get away from your parents You look so proud Standing there with a frown and a cigarette Postin' pictures of yourself on the Internet Out on the terrace We breathe in the air of this small town On our own, cuttin' class for the thrill of it Gettin' drunk on the past we were livin' in"
0yvPEnB032fojLfVluFjUv,Demi Lovato,Sorry Not Sorry,203760,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931," ( Payback is a bad bitch and, baby, I'm the  baddest ) ( Go )  Now I'm out here lookin' like revenge Feelin' like a ten, the best I've ever been And, yeah, I know how bad it must hurt to see me like this But it gets worse ( Wait a minute ) Now you're out here lookin' like regret Ain't too proud to beg, second chance you'll never get And, yeah, I know how bad it must hurt to see me like this But it gets worse ( Wait a minute )  Now, payback is a bad bitch and baby, I'm the baddest You fuckin' with a savage, can't have this, can't have this ( Ah ) And it'd be nice of me to take it easy on ya, but nah  Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Bein' so bad got me feelin' so good Showin' you up like I knew that I would Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Feelin' inspired 'cause the tables have turned Yeah, I'm on fire and I know that it burns"
5uDASfU19gDxSjW8cnCaBp,Rob $tone,Chill Bill,177184,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034," Dun, dun, da-da-dun Water, ah, uh Mwah!  Rob $tone, two damn phones, Babylons can't crack the code (No) Used to sip out styrofoam but figured I should stick to dro (Weed!) Backwoods overload, don't like to smoke them Swishers, ho (Yup) If you hit my liquor store, it's fifty cents for single Ports  Said she wanna roll with me, and smoke up all my weed (What?) I said, ""Baby, just buy Dutches 'cause you can't smoke for free (More than Woods) I got some loud but no money, babe, buy me a Fiji"" (Water) She said, ""You need a job"", bitch, fuck a job, I still get cheese  Two cell phones, Mr. Motherfuck A Thot (A Thot) Mr. I Be On That Block (That Block) 1207, fuck a opp  (A opp) They hear my name, they see my squad (Squad) Rollin' dope up on the spot (Spot) I'm with your bitch, she on my jock Ain't got no time to love a thot (Time) Got niggas mad my flow so hot (Hot) Got niggas mad my squad won't stop We in the game, won't take no loss (Loss) I'm sippin' water out the Voss (Voss) Got lean all in my fuckin' Sprite (Ooh) Turnin' up on fuckin' sight Mr. Kenny Powers 'bout to take your girlfriend home tonight, bitch"
